Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,704,Viet Nam,VNM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,215330,,,,215330,,17893245,,,6
H5,2019,2019,2019,6,1,2,Export,764,Thailand,THA,704,Viet Nam,VNM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,22496,,,,22496,,823378,,,6
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,724,Spain,ESP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,366,,,6
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,67,,,,67,,42072,,,6
H5,2019,2019,2019,6,1,4,Re-Import,764,Thailand,THA,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,67,,,,67,,42072,,,6
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,1454,,,6
H5,2019,2019,2019,6,1,2,Export,764,Thailand,THA,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,10,,,,10,,2710,,,6
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,787,,,,787,,585498,,,6
H5,2019,2019,2019,6,1,2,Export,764,Thailand,THA,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,44,,,,44,,37582,,,6
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,360,,,,360,,87823,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,187550,,,,187550,,568268,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,158218,,,,158218,,538316,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,31,Azerbaijan,AZE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,55,,,,55,,5782,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,31,Azerbaijan,AZE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,55,,,,55,,5782,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,32,Argentina,ARG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,423,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,32,Argentina,ARG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,423,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19,,,,19,,362,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,76,Brazil,BRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,1269,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,76,Brazil,BRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,1269,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19,,,,19,,2059,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,156866,,,,156866,,518666,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,156866,,,,156866,,518666,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,4784,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,1692,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,1692,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,262,Djibouti,DJI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,2338,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,262,Djibouti,DJI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,2338,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,15,,,,15,,694,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,262,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,364,Iran,IRN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,239,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,364,Iran,IRN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,239,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,368,Iraq,IRQ,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,29332,,,,29332,,29952,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,454,Malawi,MWI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,145,,,,145,,4108,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,454,Malawi,MWI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,145,,,,145,,4108,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,10,,,,10,,30205,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,579,Norway,NOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,150,,,,150,,2246,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,25,,,,25,,319,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,804,Ukraine,UKR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,26,,,,26,,1508,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,804,Ukraine,UKR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,26,,,,26,,1508,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,2217,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,903,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,903,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,834,United Rep. of Tanzania,TZA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1000,,,,1000,,1112,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,834,United Rep. of Tanzania,TZA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1000,,,,1000,,1112,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,107,,,,107,,44669,,,0
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,887,Yemen,YEM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,100,,,,100,,272,,,0
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,887,Yemen,YEM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,100,,,,100,,272,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,703,,,,703,,16364,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19,,,,19,,150,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,86,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,617,,,,617,,6448,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,18,,,,18,,137,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,38,,,,38,,2289,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,7183,,,0
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,899,"Areas, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,68,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,500974,,,,500974,,66115722,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,975,,,,975,,29619,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,4,Afghanistan,AFG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,240,,,,240,,4375,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,3296,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,2977,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,500072,,,,500072,,64461410,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,48,,,,48,,60805,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,3317,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,268,Georgia,GEO,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,20,,,,20,,386,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,93,,,,93,,112093,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,16,,,,16,,1164,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,113,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,62983,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,400,Jordan,JOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,305,,,,305,,938,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,13,,,,13,,22989,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,43,,,,43,,202082,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,145,,,,145,,33427,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,15,,,,15,,4815,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,38,,,,38,,5514,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,616,Poland,POL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,26528,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,945,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,103,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,704,Viet Nam,VNM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,372,,,,372,,18406,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,7395,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,14,,,,14,,25922,,,0
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,480,,,,480,,1083358,,,0
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,289,,,,289,,9878,,,6
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,47,,,0
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,204,,,,204,,9006,,,0
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,705,Slovenia,SVN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,180,,,0
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,784,United Arab Emirates,ARE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,74,,,,74,,355,,,6
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,289,,,0
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,269595,,,,269595,,105670105,,,6
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,608430,,,,608430,,208559220,,,6
H5,2019,2019,2019,6,1,3,Re-Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1800,,,,1800,,629049,,,0
H5,2019,2019,2019,6,1,4,Re-Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,879,,,,879,,507250,,,0
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,8,Albania,ALB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,6112,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,24,Angola,AGO,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,96,,,,96,,4978,,,0
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,14041,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,79,,,,79,,39806,,,6
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,10610,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2443,,,,2443,,2776425,,,0
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,12,,,,12,,14670,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1161,,,,1161,,185402,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,76,Brazil,BRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,32,,,,32,,11278,,,6
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,112,Belarus,BLR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1866,,,,1866,,616080,,,0
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,62373,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,45,,,,45,,172712,,,6
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,144,Sri Lanka,LKA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,1273,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,152,Chile,CHL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,3371,,,6
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11672,,,,11672,,4644624,,,0
