Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,288,Ghana,GHA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,14549,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,332,Haiti,HTI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3453,,,,3453,,24953,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7584,,,,7584,,4907196,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,89,,,,89,,69456,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,360,Indonesia,IDN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,200,,,,200,,40740,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,372,Ireland,IRL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,132188,,,,132188,,34370078,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,94957,,,,94957,,35077163,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,48563,,,,48563,,105983733,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1020642,,,,1020642,,285227743,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,468531,,,,468531,,89837215,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,428,Latvia,LVA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,4800,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,440,Lithuania,LTU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,10095,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,442,Luxembourg,LUX,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,3500,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,142651,,,,142651,,58513607,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,484,Mexico,MEX,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7510,,,,7510,,1087356,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,308916,,,,308916,,161371508,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,504,Morocco,MAR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,454,,,,454,,96990,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,524,Nepal,NPL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,48,,,,48,,9577,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,25589,,,,25589,,17690487,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,534,Saint Maarten,SXM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,3419,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,554,New Zealand,NZL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,4026,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,579,Norway,NOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,116,,,,116,,69633,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,586,Pakistan,PAK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2589,,,,2589,,98700,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,591,Panama,PAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,176,,,,176,,10097,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,608,Philippines,PHL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,860,,,,860,,799903,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,616,Poland,POL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,270,,,,270,,55956,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,620,Portugal,PRT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,8750,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1197,,,,1197,,60419,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3264,,,,3264,,535163,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,16,,,,16,,59549,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,686,Senegal,SEN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6599,,,,6599,,98575,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,769,,,,769,,519705,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,366576,,,,366576,,107747763,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,703,Slovakia,SVK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,28,,,,28,,22004,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,705,Slovenia,SVN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,2588,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,64,,,,64,,10439,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,724,Spain,ESP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5274,,,,5274,,203077,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,748,Eswatini,SWZ,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,2625,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,752,Sweden,SWE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1839,,,,1839,,1398898,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2881,,,,2881,,2818191,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6844,,,,6844,,1491134,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,96,,,,96,,27652,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,515,,,,515,,130644,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,788,Tunisia,TUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,6933,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,792,Turkey,TUR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2373,,,,2373,,3115183,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,804,Ukraine,UKR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,11641,,,0
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,115857,,,,115857,,41473210,,,0
H5,2019,2019,2019,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,37,,,0
H5,2019,2019,2019,6,1,2,Export,894,Zambia,ZMB,716,Zimbabwe,ZWE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,37,,,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3898,,,,3898,,3920714,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,15,,,,15,,15501,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,246,Finland,FIN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,22,,,,22,,22943,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3556,,,,3556,,3577095,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,15,,,,15,,15257,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,35,,,,35,,35857,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,2266,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,6560,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,31,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,231,,,,231,,232801,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,3036,,,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,9361,,,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,48884,,,,48884,,24452603,,,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,100,Bulgaria,BGR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,82,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,699,,,,699,,463858,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,191,Croatia,HRV,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,300,,,,300,,1557,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,231,Ethiopia,ETH,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,1396,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,232,Eritrea,ERI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,15,,,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6067,,,,6067,,1764371,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,332,Haiti,HTI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,282,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,533,,,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,360,Indonesia,IDN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,134,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,368,Iraq,IRQ,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,36,,,,36,,3790,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,14016,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,217,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,27409,,,,27409,,1809896,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,404,Kenya,KEN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,145,,,,145,,11217,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2156,,,,2156,,101960,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1527,,,,1527,,513716,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1593,,,,1593,,159494,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,8699,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,688,Serbia,SRB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,291,,,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,4610,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,557,,,,557,,91515,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,704,Viet Nam,VNM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2198,,,,2198,,19419,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,716,Zimbabwe,ZWE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,20,,,,20,,2347,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,729,Sudan,SDN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,531,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,547,,,,547,,418730,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,134,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5589,,,,5589,,19059012,,,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,854,Burkina Faso,BFA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7,,,,7,,767,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,130393,,,,130393,,43918550,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,119,,,,119,,5731,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1204,,,,1204,,1347679,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,76,Brazil,BRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,77668,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,80867,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,20827,,,,20827,,2146158,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,192,Cuba,CUB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,247,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,196,Cyprus,CYP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,119,,,,119,,35799,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,203,Czechia,CZE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,35,,,,35,,5676,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,574,,,,574,,505446,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,246,Finland,FIN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,379,,,,379,,224393,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,29568,,,,29568,,1345405,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2065,,,,2065,,1603501,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,300,Greece,GRC,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,90,,,,90,,40805,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2885,,,,2885,,7889036,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,88,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,372,Ireland,IRL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,276,,,,276,,95156,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,25,,,,25,,10314,,,0
