Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,290,,,,290,,1729,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,231,Ethiopia,ETH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3486,,,,3486,,8053,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,332,Haiti,HTI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,51,,,,51,,676,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,348,Hungary,HUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,112,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,360,Indonesia,IDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,23,,,,23,,433,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,400,Jordan,JOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2368,,,,2368,,56673,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,462,Maldives,MDV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1144,,,,1144,,12823,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,586,Pakistan,PAK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,144,,,,144,,2222,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,699,India,IND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1677,,,,1677,,25096,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,704,Viet Nam,VNM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,120,,,,120,,194,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,729,Sudan,SDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5,,,,5,,48,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,826,United Kingdom,GBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,29,,,,29,,3797,,,0
H5,2019,2019,2019,6,1,2,Export,144,Sri Lanka,LKA,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,15,,,,15,,2630,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,98444,,,,98444,,387881,,,6
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,32,Argentina,ARG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,45644,,,,45644,,149768,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,13328,,,,13328,,71537,,,6
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,76,Brazil,BRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,822,,,,822,,8923,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,170,Colombia,COL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,676,,,,676,,3559,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,188,Costa Rica,CRI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1160,,,,1160,,8160,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,192,Cuba,CUB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,45,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,208,Denmark,DNK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,17,,,,17,,557,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,214,Dominican Rep.,DOM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,655,,,,655,,3858,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,218,Ecuador,ECU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,171,,,,171,,2415,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,533,Aruba,ABW,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,780,,,,780,,5354,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,600,Paraguay,PRY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5078,,,,5078,,28386,,,6
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,604,Peru,PER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,9758,,,,9758,,53108,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,724,Spain,ESP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,16636,,,,16636,,31659,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,9,,,,9,,22,,,0
H5,2019,2019,2019,6,1,2,Export,152,Chile,CHL,858,Uruguay,URY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3697,,,,3697,,20524,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,223650665,,,,223650665,,754436535,,,6
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,8,Albania,ALB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,361,,,,361,,1504,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,12,Algeria,DZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,408470,,,,408470,,1173632,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,31,Azerbaijan,AZE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,78302,,,,78302,,261366,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,32,Argentina,ARG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,695003,,,,695003,,2536299,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,633886,,,,633886,,2265942,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,40,Austria,AUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,61794,,,,61794,,398479,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,48,Bahrain,BHR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7560,,,,7560,,33012,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,50,Bangladesh,BGD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2158786,,,,2158786,,5083073,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,51,Armenia,ARM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5798,,,,5798,,20127,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2905245,,,,2905245,,13260254,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,68,Bolivia (Plurinational State of),BOL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6275,,,,6275,,40788,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,76,Brazil,BRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5157439,,,,5157439,,16224684,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,96,Brunei Darussalam,BRN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,540,,,,540,,8348,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,100,Bulgaria,BGR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,55686,,,,55686,,246123,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,104,Myanmar,MMR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,156630,,,,156630,,494949,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,112,Belarus,BLR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,19861,,,,19861,,70397,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,116,Cambodia,KHM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,251831,,,,251831,,831277,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,120,Cameroon,CMR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,488,,,,488,,1676,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,124,Canada,CAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,902112,,,,902112,,2665554,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,144,Sri Lanka,LKA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,161111,,,,161111,,698499,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,148,Chad,TCD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7,,,,7,,207,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,152,Chile,CHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,784013,,,,784013,,2231442,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,170,Colombia,COL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1035878,,,,1035878,,3335348,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,174,Comoros,COM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,15,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,180,Dem. Rep. of the Congo,COD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,56002,,,,56002,,173580,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,188,Costa Rica,CRI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1857,,,,1857,,14552,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,191,Croatia,HRV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,16498,,,,16498,,61822,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,192,Cuba,CUB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7,,,,7,,4403,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,196,Cyprus,CYP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,50,,,,50,,200,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,203,Czechia,CZE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5663,,,,5663,,23345,,,6
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,204,Benin,BEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,25,,,,25,,172,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,208,Denmark,DNK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,13796,,,,13796,,134791,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,214,Dominican Rep.,DOM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,146025,,,,146025,,496145,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,218,Ecuador,ECU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,167855,,,,167855,,954566,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,222,El Salvador,SLV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,36883,,,,36883,,144286,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,231,Ethiopia,ETH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,277518,,,,277518,,853443,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,233,Estonia,EST,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,122040,,,,122040,,290621,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,242,Fiji,FJI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1800,,,,1800,,6452,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,246,Finland,FIN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,143745,,,,143745,,592211,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3289002,,,,3289002,,11407765,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,262,Djibouti,DJI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,162217,,,,162217,,606042,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,266,Gabon,GAB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,42505,,,,42505,,15055,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,268,Georgia,GEO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,75696,,,,75696,,204342,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2739459,,,,2739459,,12674123,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,288,Ghana,GHA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22550,,,,22550,,110851,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,300,Greece,GRC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,136667,,,,136667,,345114,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,320,Guatemala,GTM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,146958,,,,146958,,628439,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,332,Haiti,HTI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,590,,,,590,,5769,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,340,Honduras,HND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,503839,,,,503839,,2298354,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6858622,,,,6858622,,42502363,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,348,Hungary,HUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,340926,,,,340926,,822231,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,360,Indonesia,IDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7018589,,,,7018589,,19823467,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,364,Iran,IRN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5175880,,,,5175880,,16769652,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,368,Iraq,IRQ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,163158,,,,163158,,317388,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,372,Ireland,IRL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3425,,,,3425,,36640,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,376,Israel,ISR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,528475,,,,528475,,1469744,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,381,Italy,ITA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3717881,,,,3717881,,16410817,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,384,Côte d'Ivoire,CIV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,147760,,,,147760,,423991,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,388,Jamaica,JAM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7000,,,,7000,,17940,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,9486932,,,,9486932,,34518511,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,398,Kazakhstan,KAZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,73352,,,,73352,,244686,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,400,Jordan,JOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,67189,,,,67189,,316155,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,404,Kenya,KEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,222290,,,,222290,,1193438,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,408,Dem. People's Rep. of Korea,PRK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2075,,,,2075,,12060,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,29493910,,,,29493910,,89594399,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,414,Kuwait,KWT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,12633,,,,12633,,56167,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,417,Kyrgyzstan,KGZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,88691,,,,88691,,236513,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,418,Lao People's Dem. Rep.,LAO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,28000,,,,28000,,59131,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,422,Lebanon,LBN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,142564,,,,142564,,519692,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,428,Latvia,LVA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,248708,,,,248708,,686327,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,430,Liberia,LBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22,,,,22,,5245,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,434,Libya,LBY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,654,,,,654,,8222,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,440,Lithuania,LTU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,66390,,,,66390,,253328,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,442,Luxembourg,LUX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10400,,,,10400,,37102,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,446,"China, Macao SAR",MAC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,400,,,,400,,5350,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,450,Madagascar,MDG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4680,,,,4680,,10948,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,454,Malawi,MWI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2100,,,,2100,,10500,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,458,Malaysia,MYS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5569400,,,,5569400,,18547916,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,462,Maldives,MDV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,561,,,,561,,7165,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,466,Mali,MLI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,20,,,,20,,100,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,470,Malta,MLT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,53,,,,53,,638,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,480,Mauritius,MUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3984,,,,3984,,15052,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,484,Mexico,MEX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2170550,,,,2170550,,10178163,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,490,"Other Asia, nes",,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11259461,,,,11259461,,35552580,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,496,Mongolia,MNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,44000,,,,44000,,31359,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,498,Rep. of Moldova,MDA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,19474,,,,19474,,67326,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,504,Morocco,MAR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,214163,,,,214163,,623889,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,508,Mozambique,MOZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10250,,,,10250,,49974,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,512,Oman,OMN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,132915,,,,132915,,343369,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,524,Nepal,NPL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,48330,,,,48330,,139436,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,528,Netherlands,NLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5916422,,,,5916422,,21732139,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,548,Vanuatu,VUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,80,,,,80,,400,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,554,New Zealand,NZL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,287015,,,,287015,,909544,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,558,Nicaragua,NIC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,39570,,,,39570,,115043,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,562,Niger,NER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,20000,,,,20000,,34200,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,566,Nigeria,NGA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,289367,,,,289367,,1015281,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,579,Norway,NOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,506,,,,506,,13977,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,586,Pakistan,PAK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5740051,,,,5740051,,15508397,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,591,Panama,PAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,51153,,,,51153,,224832,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,598,Papua New Guinea,PNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2040,,,,2040,,550,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,600,Paraguay,PRY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22412,,,,22412,,61881,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,604,Peru,PER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,629052,,,,629052,,3152274,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,608,Philippines,PHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2460436,,,,2460436,,10531560,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,616,Poland,POL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,903367,,,,903367,,3086418,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,620,Portugal,PRT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,155865,,,,155865,,558608,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,634,Qatar,QAT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,52867,,,,52867,,212687,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,642,Romania,ROU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,114822,,,,114822,,444124,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8269101,,,,8269101,,23684396,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,682,Saudi Arabia,SAU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,908471,,,,908471,,2660073,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,688,Serbia,SRB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,54690,,,,54690,,281485,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,699,India,IND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,25916270,,,,25916270,,73615513,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,702,Singapore,SGP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1035010,,,,1035010,,4827644,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,703,Slovakia,SVK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,246255,,,,246255,,1707251,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,12527808,,,,12527808,,42517703,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,705,Slovenia,SVN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,740220,,,,740220,,1641652,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,710,South Africa,ZAF,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,640056,,,,640056,,1961902,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,716,Zimbabwe,ZWE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1045,,,,1045,,5623,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,724,Spain,ESP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1046661,,,,1046661,,3653133,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,728,South Sudan,SSD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,982,,,,982,,2381,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,729,Sudan,SDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1005,,,,1005,,3430,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,752,Sweden,SWE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,37332,,,,37332,,140007,,,0
